object_id,type,access_url,region,headers,access_id
7e6fe607c24337b9ce98e7075dda4ee77c60c480fbbcb19a979299d903f93fb2dee5538d0e26be24cf5a050da48a3ba8ccb825395a7f21c171443495a2b7ed61,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/ensemblgenomes,globus.ebi.ac.uk,,
f7a275d1113b7dae94c4e618c5ccfc2c2a715ba51c7f5372d03d95bcd4a64438511fccb5f8162a292659b500591c31f764a9a62914827d1a3af334de929bbb29,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/ensemblorg,ebi-cli.ebi.ac.uk,,
f7a275d1113b7dae94c4e618c5ccfc2c2a715ba51c7f5372d03d95bcd4a64438511fccb5f8162a292659b500591c31f764a9a62914827d1a3af334de929bbb29,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/ensemblorg,sra-login.ebi.ac.uk,,
f7a275d1113b7dae94c4e618c5ccfc2c2a715ba51c7f5372d03d95bcd4a64438511fccb5f8162a292659b500591c31f764a9a62914827d1a3af334de929bbb29,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/ensemblorg,ebi-cli.ebi.ac.uk,,
f7a275d1113b7dae94c4e618c5ccfc2c2a715ba51c7f5372d03d95bcd4a64438511fccb5f8162a292659b500591c31f764a9a62914827d1a3af334de929bbb29,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/ensemblorg,ftp.ebi.ac.uk,,
f7a275d1113b7dae94c4e618c5ccfc2c2a715ba51c7f5372d03d95bcd4a64438511fccb5f8162a292659b500591c31f764a9a62914827d1a3af334de929bbb29,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/ensemblorg,globus.ebi.ac.uk,,
2fef6b87d1f9f28c3822f02610684412e8281a62453db21823d24cab001179921e8496136578a85eb7549503d62a6cc029c434daf0143d72bd6eea6fb6b8953b,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/era-pub,ebi-cli.ebi.ac.uk,,
2fef6b87d1f9f28c3822f02610684412e8281a62453db21823d24cab001179921e8496136578a85eb7549503d62a6cc029c434daf0143d72bd6eea6fb6b8953b,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/era-pub,sra-login.ebi.ac.uk,,
2fef6b87d1f9f28c3822f02610684412e8281a62453db21823d24cab001179921e8496136578a85eb7549503d62a6cc029c434daf0143d72bd6eea6fb6b8953b,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/era-pub,ebi-cli.ebi.ac.uk,,
2fef6b87d1f9f28c3822f02610684412e8281a62453db21823d24cab001179921e8496136578a85eb7549503d62a6cc029c434daf0143d72bd6eea6fb6b8953b,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/era-pub,ftp.ebi.ac.uk,,
2fef6b87d1f9f28c3822f02610684412e8281a62453db21823d24cab001179921e8496136578a85eb7549503d62a6cc029c434daf0143d72bd6eea6fb6b8953b,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/era-pub,globus.ebi.ac.uk,,
8bf9e1aefe469c40fa211efbe01c7ea056f79eab0735f2d6cdcc5ed991638a6a0021b746ad0b4138501083f3dfab4491a10e8db38edc9d4bd80ef02584fdf531,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/faang,ebi-cli.ebi.ac.uk,,
8bf9e1aefe469c40fa211efbe01c7ea056f79eab0735f2d6cdcc5ed991638a6a0021b746ad0b4138501083f3dfab4491a10e8db38edc9d4bd80ef02584fdf531,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/faang,sra-login.ebi.ac.uk,,
8bf9e1aefe469c40fa211efbe01c7ea056f79eab0735f2d6cdcc5ed991638a6a0021b746ad0b4138501083f3dfab4491a10e8db38edc9d4bd80ef02584fdf531,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/faang,ebi-cli.ebi.ac.uk,,
8bf9e1aefe469c40fa211efbe01c7ea056f79eab0735f2d6cdcc5ed991638a6a0021b746ad0b4138501083f3dfab4491a10e8db38edc9d4bd80ef02584fdf531,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/faang,ftp.ebi.ac.uk,,
8bf9e1aefe469c40fa211efbe01c7ea056f79eab0735f2d6cdcc5ed991638a6a0021b746ad0b4138501083f3dfab4491a10e8db38edc9d4bd80ef02584fdf531,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/faang,globus.ebi.ac.uk,,
f8437ef0cda907fefca4d77569a9719833501ccbe3b0ff20c7375a0f6f1ac30b088382889e7591a150b2c257d35a7ce4bdc05ec7f99ffc7a42c310277a7dc6a7,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/hipsci,ebi-cli.ebi.ac.uk,,
f8437ef0cda907fefca4d77569a9719833501ccbe3b0ff20c7375a0f6f1ac30b088382889e7591a150b2c257d35a7ce4bdc05ec7f99ffc7a42c310277a7dc6a7,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/hipsci,sra-login.ebi.ac.uk,,
f8437ef0cda907fefca4d77569a9719833501ccbe3b0ff20c7375a0f6f1ac30b088382889e7591a150b2c257d35a7ce4bdc05ec7f99ffc7a42c310277a7dc6a7,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/hipsci,ebi-cli.ebi.ac.uk,,
f8437ef0cda907fefca4d77569a9719833501ccbe3b0ff20c7375a0f6f1ac30b088382889e7591a150b2c257d35a7ce4bdc05ec7f99ffc7a42c310277a7dc6a7,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/hipsci,ftp.ebi.ac.uk,,
f8437ef0cda907fefca4d77569a9719833501ccbe3b0ff20c7375a0f6f1ac30b088382889e7591a150b2c257d35a7ce4bdc05ec7f99ffc7a42c310277a7dc6a7,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/hipsci,globus.ebi.ac.uk,,
c35c9d845f0fd1922151f602a12948b8d6c804b3067220bf6a0ee7b796161e6d23bdb1047dbaf2de6d81e9028ab122ca6c12389bf4917e201cdc867b230fddcb,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/pride,ebi-cli.ebi.ac.uk,,
c35c9d845f0fd1922151f602a12948b8d6c804b3067220bf6a0ee7b796161e6d23bdb1047dbaf2de6d81e9028ab122ca6c12389bf4917e201cdc867b230fddcb,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/pride,sra-login.ebi.ac.uk,,
c35c9d845f0fd1922151f602a12948b8d6c804b3067220bf6a0ee7b796161e6d23bdb1047dbaf2de6d81e9028ab122ca6c12389bf4917e201cdc867b230fddcb,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/pride,ebi-cli.ebi.ac.uk,,
c35c9d845f0fd1922151f602a12948b8d6c804b3067220bf6a0ee7b796161e6d23bdb1047dbaf2de6d81e9028ab122ca6c12389bf4917e201cdc867b230fddcb,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/pride,ftp.ebi.ac.uk,,
c35c9d845f0fd1922151f602a12948b8d6c804b3067220bf6a0ee7b796161e6d23bdb1047dbaf2de6d81e9028ab122ca6c12389bf4917e201cdc867b230fddcb,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/pride,globus.ebi.ac.uk,,
94340c5188ee61d272fbac0eacaa66f046885756bd928de1a5417db4a0ccb053bce72c367cbc7ff274fecc0774161346651c58ec015b6c63f1d841b6bd5fe746,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/pub,ebi-cli.ebi.ac.uk,,
94340c5188ee61d272fbac0eacaa66f046885756bd928de1a5417db4a0ccb053bce72c367cbc7ff274fecc0774161346651c58ec015b6c63f1d841b6bd5fe746,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/pub,sra-login.ebi.ac.uk,,
94340c5188ee61d272fbac0eacaa66f046885756bd928de1a5417db4a0ccb053bce72c367cbc7ff274fecc0774161346651c58ec015b6c63f1d841b6bd5fe746,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/pub,ebi-cli.ebi.ac.uk,,
94340c5188ee61d272fbac0eacaa66f046885756bd928de1a5417db4a0ccb053bce72c367cbc7ff274fecc0774161346651c58ec015b6c63f1d841b6bd5fe746,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/pub,ftp.ebi.ac.uk,,
94340c5188ee61d272fbac0eacaa66f046885756bd928de1a5417db4a0ccb053bce72c367cbc7ff274fecc0774161346651c58ec015b6c63f1d841b6bd5fe746,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/pub,globus.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/robots.txt,ebi-cli.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/robots.txt,sra-login.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/robots.txt,ebi-cli.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/robots.txt,ftp.ebi.ac.uk,,
387184c4da57d9718e8fbe4cb81331ba820e580799ff8c4f0785a03987b2d6fd8cb241ff0471d29bf9118b005f38da32ac49f942049c94135ffeef10d0306e5c,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/robots.txt,globus.ebi.ac.uk,,
cda445fae378beedf5a3110e3522a30b760c2b06c3031dfa121ca905365b0006b125c41584ca3e534600e2fe2e41b632da817f67681fb7551ec4f82e270b7743,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/vol1,ebi-cli.ebi.ac.uk,,
cda445fae378beedf5a3110e3522a30b760c2b06c3031dfa121ca905365b0006b125c41584ca3e534600e2fe2e41b632da817f67681fb7551ec4f82e270b7743,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606/vol1,sra-login.ebi.ac.uk,,
cda445fae378beedf5a3110e3522a30b760c2b06c3031dfa121ca905365b0006b125c41584ca3e534600e2fe2e41b632da817f67681fb7551ec4f82e270b7743,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606/vol1,ebi-cli.ebi.ac.uk,,
cda445fae378beedf5a3110e3522a30b760c2b06c3031dfa121ca905365b0006b125c41584ca3e534600e2fe2e41b632da817f67681fb7551ec4f82e270b7743,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606/vol1,ftp.ebi.ac.uk,,
cda445fae378beedf5a3110e3522a30b760c2b06c3031dfa121ca905365b0006b125c41584ca3e534600e2fe2e41b632da817f67681fb7551ec4f82e270b7743,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606/vol1,globus.ebi.ac.uk,,
efa3b721a3c716016badfd76b4dc031578e84cf72598eed01385407b8997ee59d261beee1247f2d46ba0d86aca1c53f17a7705ae60b4dd5df7dea71f321b83ef,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606,ebi-cli.ebi.ac.uk,,
efa3b721a3c716016badfd76b4dc031578e84cf72598eed01385407b8997ee59d261beee1247f2d46ba0d86aca1c53f17a7705ae60b4dd5df7dea71f321b83ef,file,file:///ebi/ftp/pub/databases/eva/PRJEB28606,sra-login.ebi.ac.uk,,
efa3b721a3c716016badfd76b4dc031578e84cf72598eed01385407b8997ee59d261beee1247f2d46ba0d86aca1c53f17a7705ae60b4dd5df7dea71f321b83ef,sftp,sftp://ebi-cli.ebi.ac.uk/ebi/ftp/pub/databases/eva/PRJEB28606,ebi-cli.ebi.ac.uk,,
efa3b721a3c716016badfd76b4dc031578e84cf72598eed01385407b8997ee59d261beee1247f2d46ba0d86aca1c53f17a7705ae60b4dd5df7dea71f321b83ef,ftp,ftp://ftp.ebi.ac.uk/pub/databases/eva/PRJEB28606,ftp.ebi.ac.uk,,
efa3b721a3c716016badfd76b4dc031578e84cf72598eed01385407b8997ee59d261beee1247f2d46ba0d86aca1c53f17a7705ae60b4dd5df7dea71f321b83ef,globus,globus://fd9c190c-b824-11e9-98d7-0a63aa6b37da:/gridftp/pub/databases/eva/PRJEB28606,globus.ebi.ac.uk,,
